               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 152,            0.036079,           0.0023604,           0.0014469,             0.69627,             0.56894,             0.61291,             0.33753,             0.03972,            0.001286,           0.0012611,           0.0062628,           0.0062628,           0.0062628
                 153,            0.035954,           0.0023612,            0.001468,               0.697,             0.56913,             0.61326,             0.33756,             0.03972,           0.0012858,           0.0012604,            0.006238,            0.006238,            0.006238
                 154,            0.036011,           0.0023184,           0.0014977,             0.69683,             0.56777,             0.61369,             0.33736,            0.039718,           0.0012861,           0.0012595,           0.0062132,           0.0062132,           0.0062132
                 155,            0.035995,           0.0023551,           0.0014655,             0.70274,             0.56844,               0.614,              0.3373,            0.039721,           0.0012863,           0.0012591,           0.0061885,           0.0061885,           0.0061885
                 156,             0.03576,           0.0023516,           0.0014333,             0.70301,             0.56928,             0.61439,             0.33776,            0.039728,           0.0012864,           0.0012587,           0.0061637,           0.0061637,           0.0061637
                 157,            0.035681,           0.0023826,           0.0014228,             0.70459,             0.56306,             0.61419,             0.33813,            0.039731,           0.0012868,           0.0012578,            0.006139,            0.006139,            0.006139
                 158,            0.035759,           0.0023774,           0.0014473,             0.70641,             0.56482,             0.61565,             0.33827,            0.039732,           0.0012869,           0.0012566,           0.0061142,           0.0061142,           0.0061142
                 159,            0.035873,           0.0023575,           0.0014387,             0.70669,              0.5636,             0.61617,              0.3383,            0.039735,           0.0012869,            0.001256,           0.0060895,           0.0060895,           0.0060895
                 160,            0.035827,           0.0023285,           0.0014632,             0.70455,             0.56838,             0.61615,             0.33829,            0.039736,           0.0012867,           0.0012558,           0.0060647,           0.0060647,           0.0060647
                 161,            0.035504,           0.0023226,           0.0014578,             0.70761,             0.56352,              0.6168,             0.33818,            0.039743,           0.0012869,           0.0012555,             0.00604,             0.00604,             0.00604
                 162,            0.035814,            0.002375,           0.0014146,             0.70465,             0.56444,             0.61674,             0.33891,            0.039743,           0.0012869,           0.0012548,           0.0060152,           0.0060152,           0.0060152
                 163,             0.03558,           0.0023386,           0.0014199,             0.70505,             0.56828,             0.61721,             0.33949,             0.03974,           0.0012865,           0.0012543,           0.0059905,           0.0059905,           0.0059905
                 164,            0.035435,           0.0023496,           0.0014492,              0.7035,             0.57097,             0.61768,              0.3399,            0.039738,           0.0012864,           0.0012538,           0.0059658,           0.0059658,           0.0059658
                 165,            0.035726,           0.0023358,           0.0014334,             0.70472,             0.57074,             0.61865,              0.3401,             0.03974,           0.0012863,           0.0012529,            0.005941,            0.005941,            0.005941
                 166,            0.035234,           0.0023466,            0.001425,             0.70413,             0.57094,             0.61938,              0.3405,            0.039739,            0.001286,           0.0012518,           0.0059163,           0.0059163,           0.0059163
                 167,            0.035208,           0.0023355,           0.0014101,              0.7038,             0.57353,             0.61995,             0.34092,            0.039737,           0.0012859,           0.0012508,           0.0058915,           0.0058915,           0.0058915
                 168,            0.035338,           0.0023444,           0.0014129,             0.70276,             0.57592,             0.61999,             0.34079,            0.039738,           0.0012857,           0.0012495,           0.0058668,           0.0058668,           0.0058668
                 169,            0.035089,           0.0023369,            0.001383,             0.70545,             0.57414,             0.62089,             0.34113,            0.039738,           0.0012855,           0.0012492,            0.005842,            0.005842,            0.005842
                 170,            0.035182,           0.0023478,           0.0014194,             0.70511,             0.57357,              0.6213,             0.34144,            0.039742,           0.0012851,           0.0012489,           0.0058173,           0.0058173,           0.0058173
                 171,            0.034902,           0.0023099,           0.0014134,             0.70376,             0.57011,             0.62129,             0.34214,            0.039741,           0.0012851,           0.0012485,           0.0057925,           0.0057925,           0.0057925
                 172,            0.034968,           0.0023448,           0.0013851,             0.70688,             0.56821,             0.62196,             0.34228,            0.039738,            0.001285,           0.0012482,           0.0057678,           0.0057678,           0.0057678
                 173,            0.035136,           0.0023477,           0.0013969,             0.70816,             0.56906,             0.62269,             0.34247,            0.039739,            0.001285,           0.0012477,            0.005743,            0.005743,            0.005743
                 174,            0.035073,           0.0023276,           0.0014205,             0.70669,             0.56871,             0.62258,             0.34262,            0.039741,           0.0012853,           0.0012475,           0.0057183,           0.0057183,           0.0057183
                 175,            0.035135,           0.0023268,           0.0013855,             0.70641,             0.56847,              0.6228,             0.34254,            0.039744,           0.0012853,           0.0012475,           0.0056935,           0.0056935,           0.0056935
                 176,            0.035139,           0.0023265,           0.0014307,             0.70412,             0.56936,             0.62286,             0.34244,            0.039749,            0.001285,           0.0012476,           0.0056688,           0.0056688,           0.0056688
                 177,            0.034858,           0.0023325,           0.0013619,             0.70435,             0.56995,             0.62264,               0.342,            0.039755,           0.0012852,           0.0012492,            0.005644,            0.005644,            0.005644
                 178,            0.034715,           0.0023198,           0.0013565,             0.70233,             0.57093,             0.62235,             0.34224,            0.039763,           0.0012851,           0.0012501,           0.0056193,           0.0056193,           0.0056193
                 179,            0.034647,           0.0023327,           0.0013785,             0.70275,             0.56902,             0.62006,              0.3426,            0.039771,           0.0012852,           0.0012514,           0.0055945,           0.0055945,           0.0055945
                 180,            0.034547,           0.0023141,           0.0013646,             0.70084,             0.57303,             0.62006,             0.34315,            0.039772,           0.0012851,           0.0012514,           0.0055698,           0.0055698,           0.0055698
                 181,             0.03484,           0.0023088,           0.0013342,             0.70272,               0.572,             0.62085,             0.34384,            0.039776,            0.001285,           0.0012528,            0.005545,            0.005545,            0.005545
                 182,            0.034443,           0.0023349,           0.0013199,              0.7021,             0.57147,             0.62084,             0.34402,            0.039785,           0.0012848,           0.0012533,           0.0055202,           0.0055202,           0.0055202
                 183,            0.034551,           0.0022994,           0.0013565,             0.70182,             0.57005,             0.62067,             0.34361,            0.039791,           0.0012848,           0.0012538,           0.0054955,           0.0054955,           0.0054955
                 184,            0.034444,           0.0023059,           0.0013469,             0.70096,              0.5703,             0.62091,             0.34415,            0.039795,            0.001285,           0.0012547,           0.0054707,           0.0054707,           0.0054707
                 185,            0.034403,           0.0022898,           0.0013623,             0.70516,             0.56911,              0.6211,             0.34477,            0.039803,            0.001285,           0.0012555,            0.005446,            0.005446,            0.005446
                 186,            0.034695,            0.002303,           0.0013777,             0.70509,             0.56898,             0.62147,              0.3442,            0.039806,           0.0012853,           0.0012564,           0.0054212,           0.0054212,           0.0054212
                 187,            0.034195,           0.0022976,           0.0013821,             0.70494,             0.56998,             0.62388,             0.34437,            0.039811,           0.0012852,            0.001257,           0.0053965,           0.0053965,           0.0053965
                 188,             0.03415,           0.0022967,           0.0013232,              0.7058,             0.57129,             0.62463,             0.34412,            0.039819,           0.0012853,           0.0012575,           0.0053717,           0.0053717,           0.0053717
                 189,            0.034207,           0.0022872,           0.0013592,             0.70635,             0.57155,             0.62529,             0.34484,            0.039822,           0.0012851,           0.0012578,            0.005347,            0.005347,            0.005347
                 190,             0.03411,           0.0022801,           0.0013522,             0.70504,             0.57127,             0.62378,             0.34563,             0.03983,           0.0012853,           0.0012585,           0.0053223,           0.0053223,           0.0053223
                 191,            0.034453,           0.0023285,           0.0013745,             0.70672,             0.57414,             0.62798,             0.34734,            0.039833,           0.0012855,           0.0012589,           0.0052975,           0.0052975,           0.0052975
                 192,            0.034003,           0.0023072,           0.0013132,             0.70631,             0.57357,             0.62852,             0.34766,             0.03984,           0.0012851,           0.0012593,           0.0052727,           0.0052727,           0.0052727
                 193,            0.034338,           0.0023062,           0.0013119,             0.69889,             0.57586,             0.63137,             0.35171,            0.039842,           0.0012852,           0.0012592,            0.005248,            0.005248,            0.005248
                 194,            0.034001,            0.002301,           0.0013388,             0.69789,             0.57661,             0.63232,             0.35214,            0.039847,           0.0012852,           0.0012582,           0.0052233,           0.0052233,           0.0052233
                 195,            0.034095,           0.0023156,            0.001315,             0.69626,             0.57873,             0.63293,             0.35256,            0.039848,           0.0012854,           0.0012584,           0.0051985,           0.0051985,           0.0051985
                 196,             0.03378,           0.0022739,            0.001321,             0.69848,             0.57569,             0.63285,             0.35255,            0.039855,           0.0012854,           0.0012586,           0.0051737,           0.0051737,           0.0051737
                 197,            0.033842,           0.0023089,           0.0012846,             0.70106,             0.57506,             0.63362,             0.35336,            0.039861,           0.0012858,           0.0012596,            0.005149,            0.005149,            0.005149
                 198,            0.033787,           0.0022816,           0.0012999,             0.69899,             0.57417,             0.63372,             0.35327,            0.039864,           0.0012862,           0.0012605,           0.0051243,           0.0051243,           0.0051243
                 199,            0.033435,           0.0022931,            0.001294,             0.69554,             0.57355,             0.63253,             0.35338,            0.039867,           0.0012865,           0.0012607,           0.0050995,           0.0050995,           0.0050995
                 200,            0.033756,           0.0022826,           0.0013222,             0.68349,             0.58919,             0.63298,             0.35401,            0.039873,           0.0012869,           0.0012606,           0.0050747,           0.0050747,           0.0050747
                 201,            0.034012,           0.0022724,           0.0013177,             0.68398,             0.59017,             0.63323,             0.35374,            0.039876,           0.0012872,             0.00126,             0.00505,             0.00505,             0.00505
                 202,            0.033347,           0.0022688,           0.0012844,             0.68624,             0.59043,             0.63606,              0.3538,            0.039874,           0.0012874,           0.0012594,           0.0050253,           0.0050253,           0.0050253
                 203,            0.033556,           0.0022947,           0.0012868,             0.68786,             0.59158,              0.6378,             0.35312,            0.039875,           0.0012876,           0.0012596,           0.0050005,           0.0050005,           0.0050005
                 204,            0.033455,           0.0022574,           0.0013301,             0.68477,             0.59288,             0.63644,             0.35294,            0.039881,           0.0012876,           0.0012595,           0.0049758,           0.0049758,           0.0049758
                 205,            0.033496,           0.0022901,             0.00126,              0.6866,             0.59244,             0.63796,             0.35366,            0.039884,           0.0012879,           0.0012595,            0.004951,            0.004951,            0.004951
                 206,            0.033474,           0.0022592,           0.0012855,             0.68695,             0.59322,             0.63547,             0.35338,            0.039889,           0.0012883,           0.0012606,           0.0049263,           0.0049263,           0.0049263
                 207,            0.033504,           0.0022719,           0.0012847,             0.68979,             0.59601,             0.64004,             0.35412,            0.039893,           0.0012884,           0.0012599,           0.0049015,           0.0049015,           0.0049015
                 208,            0.033371,           0.0022525,           0.0013304,             0.68933,             0.59436,              0.6403,             0.35478,            0.039896,           0.0012885,           0.0012589,           0.0048768,           0.0048768,           0.0048768
                 209,            0.033031,           0.0022574,           0.0012823,             0.68872,             0.59342,             0.63805,             0.35344,            0.039893,           0.0012888,            0.001258,            0.004852,            0.004852,            0.004852
                 210,            0.033263,           0.0022707,           0.0012903,             0.68997,              0.5915,             0.63705,             0.35379,            0.039894,           0.0012889,           0.0012582,           0.0048272,           0.0048272,           0.0048272
                 211,            0.033105,           0.0022617,           0.0012746,             0.68947,             0.59344,             0.63969,              0.3546,            0.039897,           0.0012891,           0.0012586,           0.0048025,           0.0048025,           0.0048025
                 212,            0.032856,           0.0022433,           0.0012561,             0.69114,             0.59403,             0.63998,              0.3545,            0.039904,           0.0012891,           0.0012585,           0.0047778,           0.0047778,           0.0047778
                 213,            0.033147,           0.0022202,           0.0012853,             0.68882,             0.59583,             0.63978,             0.35391,            0.039906,           0.0012893,           0.0012585,            0.004753,            0.004753,            0.004753
                 214,            0.032964,           0.0022534,           0.0012471,             0.69083,             0.59265,             0.64001,             0.35405,            0.039915,           0.0012894,           0.0012589,           0.0047283,           0.0047283,           0.0047283
                 215,            0.032811,           0.0022496,           0.0012343,             0.69199,             0.59337,             0.64077,             0.35434,            0.039917,           0.0012897,           0.0012582,           0.0047035,           0.0047035,           0.0047035
                 216,            0.032749,           0.0022382,             0.00126,             0.68726,             0.60086,             0.64126,             0.35434,             0.03992,           0.0012899,           0.0012589,           0.0046788,           0.0046788,           0.0046788
                 217,            0.032817,           0.0022342,           0.0012621,             0.68847,             0.60721,             0.63965,             0.35399,            0.039929,           0.0012901,           0.0012585,            0.004654,            0.004654,            0.004654
                 218,            0.032809,           0.0022262,           0.0012467,             0.68761,             0.60939,             0.64175,             0.35381,            0.039939,             0.00129,           0.0012587,           0.0046293,           0.0046293,           0.0046293
                 219,              0.0326,           0.0022284,           0.0012131,             0.68625,             0.61024,              0.6436,             0.35446,            0.039946,           0.0012902,            0.001259,           0.0046045,           0.0046045,           0.0046045
                 220,             0.03287,           0.0022524,           0.0012508,             0.68501,             0.60703,             0.64399,             0.35358,            0.039949,           0.0012905,            0.001259,           0.0045798,           0.0045798,           0.0045798
                 221,            0.032577,           0.0022207,           0.0012299,             0.67858,             0.60616,             0.64207,              0.3543,            0.039957,           0.0012907,           0.0012599,            0.004555,            0.004555,            0.004555
                 222,            0.032668,           0.0022258,           0.0012745,              0.6741,             0.60658,             0.64238,             0.35435,            0.039964,           0.0012906,           0.0012606,           0.0045303,           0.0045303,           0.0045303
                 223,            0.032559,           0.0022309,           0.0012681,             0.67615,             0.60567,             0.64309,             0.35444,            0.039973,           0.0012906,           0.0012604,           0.0045055,           0.0045055,           0.0045055
                 224,            0.032721,           0.0022529,           0.0012575,             0.67719,             0.60394,             0.64275,             0.35434,            0.039983,           0.0012907,           0.0012609,           0.0044808,           0.0044808,           0.0044808
                 225,            0.032622,           0.0022263,           0.0012973,             0.67212,             0.60526,             0.64271,             0.35489,            0.039991,           0.0012909,           0.0012611,            0.004456,            0.004456,            0.004456
                 226,            0.032354,           0.0022353,           0.0012101,              0.6729,             0.60738,             0.64502,             0.35485,            0.040003,           0.0012908,           0.0012612,           0.0044313,           0.0044313,           0.0044313
                 227,            0.032657,           0.0022078,           0.0012182,             0.66858,             0.60813,             0.64522,             0.35451,            0.040017,           0.0012909,           0.0012611,           0.0044065,           0.0044065,           0.0044065
                 228,            0.032495,           0.0022361,           0.0012233,             0.67036,              0.6076,             0.64531,             0.35518,            0.040025,           0.0012911,           0.0012617,           0.0043818,           0.0043818,           0.0043818
                 229,            0.032261,            0.002245,            0.001169,             0.66858,             0.61021,             0.64578,             0.35567,            0.040034,           0.0012909,           0.0012616,            0.004357,            0.004357,            0.004357
                 230,            0.032122,           0.0022355,           0.0012199,             0.66519,             0.61192,             0.64588,             0.35587,            0.040042,           0.0012911,           0.0012617,           0.0043323,           0.0043323,           0.0043323
                 231,            0.032045,           0.0022255,           0.0012417,             0.66534,             0.61333,              0.6462,             0.35625,            0.040051,           0.0012913,           0.0012611,           0.0043075,           0.0043075,           0.0043075
                 232,            0.032127,           0.0022196,           0.0012039,             0.66328,             0.61373,             0.64658,             0.35651,            0.040063,           0.0012913,           0.0012621,           0.0042828,           0.0042828,           0.0042828
                 233,            0.032126,           0.0022391,           0.0011811,              0.6624,             0.61294,             0.64649,             0.35601,            0.040077,           0.0012915,           0.0012629,            0.004258,            0.004258,            0.004258
                 234,            0.032015,           0.0021934,            0.001216,             0.66237,             0.61221,             0.64683,             0.35611,            0.040092,           0.0012918,           0.0012633,           0.0042333,           0.0042333,           0.0042333
                 235,            0.031942,           0.0021858,           0.0012237,             0.66336,             0.61149,             0.64712,             0.35601,            0.040101,            0.001292,           0.0012644,           0.0042085,           0.0042085,           0.0042085
                 236,             0.03207,           0.0022229,           0.0012115,             0.66633,              0.6075,             0.64718,             0.35595,            0.040114,           0.0012922,            0.001264,           0.0041837,           0.0041837,           0.0041837
                 237,            0.032041,           0.0022108,           0.0011962,             0.67147,             0.60417,             0.64725,             0.35626,            0.040127,           0.0012923,           0.0012641,            0.004159,            0.004159,            0.004159
                 238,            0.031906,           0.0021758,           0.0012274,             0.67808,             0.59946,             0.64742,             0.35616,            0.040142,           0.0012927,           0.0012643,           0.0041342,           0.0041342,           0.0041342
                 239,            0.031908,           0.0022088,           0.0012179,              0.6823,             0.59394,             0.64742,             0.35607,            0.040152,            0.001293,           0.0012647,           0.0041095,           0.0041095,           0.0041095
                 240,              0.0317,           0.0021947,           0.0012108,             0.67754,             0.59475,             0.64804,             0.35585,            0.040163,            0.001293,           0.0012636,           0.0040847,           0.0040847,           0.0040847
                 241,            0.031605,            0.002174,           0.0011889,             0.67805,             0.59555,             0.64843,             0.35612,            0.040175,            0.001293,           0.0012638,             0.00406,             0.00406,             0.00406
                 242,            0.031821,           0.0022245,           0.0011586,             0.67214,              0.5989,             0.64836,             0.35487,            0.040181,           0.0012933,           0.0012629,           0.0040352,           0.0040352,           0.0040352
                 243,            0.031482,           0.0022025,           0.0011873,             0.67932,             0.59665,             0.64887,              0.3551,            0.040193,           0.0012934,           0.0012622,           0.0040105,           0.0040105,           0.0040105
                 244,            0.031407,            0.002179,           0.0011515,             0.68358,             0.59348,             0.64913,             0.35623,            0.040203,           0.0012937,           0.0012621,           0.0039857,           0.0039857,           0.0039857
                 245,            0.031586,           0.0021593,            0.001196,             0.67323,             0.59819,             0.64949,             0.35527,            0.040207,           0.0012942,           0.0012613,            0.003961,            0.003961,            0.003961
                 246,            0.031495,           0.0021789,           0.0011671,             0.67154,             0.59666,             0.64977,             0.35539,            0.040213,           0.0012942,           0.0012612,           0.0039362,           0.0039362,           0.0039362
                 247,            0.031378,           0.0021796,            0.001161,              0.6519,             0.60031,             0.64976,             0.35656,             0.04022,           0.0012945,            0.001261,           0.0039115,           0.0039115,           0.0039115
                 248,            0.031387,           0.0021745,           0.0011862,             0.65343,             0.59758,             0.64981,             0.35529,             0.04023,           0.0012949,           0.0012608,           0.0038867,           0.0038867,           0.0038867
                 249,            0.031212,           0.0021813,           0.0011722,             0.65377,             0.59817,             0.64997,             0.35676,            0.040239,           0.0012952,           0.0012612,            0.003862,            0.003862,            0.003862
                 250,             0.03137,           0.0021893,           0.0011966,             0.65081,             0.59892,             0.64983,             0.35664,             0.04025,           0.0012955,           0.0012623,           0.0038372,           0.0038372,           0.0038372
                 251,            0.031238,           0.0021659,           0.0011781,             0.65046,              0.5989,             0.65005,             0.35702,            0.040259,           0.0012958,            0.001263,           0.0038125,           0.0038125,           0.0038125
                 252,            0.031012,           0.0021485,           0.0011473,             0.65273,             0.59745,             0.64994,             0.35738,             0.04027,            0.001296,            0.001263,           0.0037878,           0.0037878,           0.0037878
                 253,             0.03118,           0.0021456,           0.0011585,              0.6505,             0.59835,             0.65039,             0.35749,            0.040283,           0.0012966,            0.001263,            0.003763,            0.003763,            0.003763
                 254,            0.031088,           0.0021712,           0.0011563,             0.65357,             0.59963,             0.65061,             0.35754,            0.040296,           0.0012969,           0.0012629,           0.0037383,           0.0037383,           0.0037383
                 255,            0.031145,           0.0021681,           0.0011527,             0.65362,             0.59755,             0.65072,              0.3577,            0.040305,           0.0012972,           0.0012631,           0.0037135,           0.0037135,           0.0037135
                 256,            0.031059,           0.0021695,           0.0011519,             0.65325,             0.59765,               0.651,             0.35782,            0.040316,           0.0012975,           0.0012632,           0.0036888,           0.0036888,           0.0036888
                 257,            0.030898,           0.0021787,           0.0011407,             0.65478,             0.59651,             0.65174,              0.3581,            0.040329,           0.0012976,           0.0012635,            0.003664,            0.003664,            0.003664
                 258,            0.030775,            0.002156,           0.0011353,             0.65577,             0.59697,             0.65214,             0.35914,            0.040342,           0.0012978,           0.0012642,           0.0036393,           0.0036393,           0.0036393
                 259,            0.030856,           0.0021397,           0.0011351,              0.6548,             0.59636,             0.65262,             0.35935,            0.040354,           0.0012979,            0.001265,           0.0036145,           0.0036145,           0.0036145
                 260,            0.030682,           0.0021443,            0.001128,             0.65668,             0.59584,             0.65285,             0.35917,            0.040367,           0.0012984,           0.0012645,           0.0035898,           0.0035898,           0.0035898
                 261,            0.030651,           0.0021378,           0.0011606,             0.65531,             0.59781,             0.65316,             0.35865,            0.040376,           0.0012988,           0.0012644,            0.003565,            0.003565,            0.003565
                 262,            0.030547,           0.0021677,            0.001106,              0.6545,             0.59587,             0.65346,             0.35916,            0.040389,           0.0012993,           0.0012646,           0.0035403,           0.0035403,           0.0035403
                 263,            0.030529,           0.0021293,           0.0011253,             0.65764,             0.59521,             0.65378,              0.3594,            0.040402,           0.0012999,           0.0012645,           0.0035155,           0.0035155,           0.0035155
                 264,            0.030375,           0.0021167,           0.0011151,             0.65666,             0.59656,             0.65446,             0.35936,            0.040409,           0.0013005,           0.0012651,           0.0034908,           0.0034908,           0.0034908
                 265,            0.030431,           0.0021239,           0.0011014,             0.65571,             0.59821,             0.65479,             0.35958,            0.040418,           0.0013009,           0.0012655,            0.003466,            0.003466,            0.003466
                 266,            0.030523,           0.0021448,           0.0011244,             0.65566,             0.59675,             0.65548,             0.35973,            0.040428,           0.0013013,           0.0012662,           0.0034413,           0.0034413,           0.0034413
                 267,            0.030407,           0.0021216,           0.0011367,              0.6587,             0.59668,             0.65613,             0.36095,             0.04044,           0.0013017,           0.0012671,           0.0034165,           0.0034165,           0.0034165
                 268,            0.030266,           0.0021291,           0.0010939,             0.65983,             0.59619,             0.65641,             0.36025,            0.040449,           0.0013024,            0.001268,           0.0033918,           0.0033918,           0.0033918
                 269,            0.030364,           0.0021322,           0.0011085,             0.66527,             0.59375,             0.65659,             0.36035,            0.040457,           0.0013029,           0.0012685,            0.003367,            0.003367,            0.003367
                 270,            0.030314,           0.0021309,           0.0011023,             0.66889,             0.59604,             0.65673,             0.36051,            0.040466,           0.0013033,           0.0012694,           0.0033423,           0.0033423,           0.0033423
                 271,            0.030131,           0.0021121,           0.0011061,             0.66144,             0.59663,              0.6574,             0.36103,            0.040475,           0.0013039,           0.0012694,           0.0033175,           0.0033175,           0.0033175
                 272,            0.030012,            0.002127,           0.0010617,             0.66253,              0.5958,             0.65819,             0.36136,            0.040486,           0.0013044,           0.0012691,           0.0032928,           0.0032928,           0.0032928
                 273,            0.030214,           0.0021076,           0.0010958,             0.66339,             0.59531,             0.65822,             0.36149,            0.040499,           0.0013047,           0.0012699,            0.003268,            0.003268,            0.003268
                 274,            0.030045,           0.0021399,           0.0010729,              0.6652,             0.59412,             0.65878,             0.36207,            0.040511,           0.0013051,           0.0012703,           0.0032433,           0.0032433,           0.0032433
                 275,            0.030191,           0.0021235,           0.0011071,             0.66758,             0.59241,             0.65865,             0.36178,            0.040524,           0.0013056,           0.0012703,           0.0032185,           0.0032185,           0.0032185
                 276,            0.029945,           0.0020729,           0.0011026,             0.66879,             0.59345,             0.65898,             0.36221,            0.040532,           0.0013058,           0.0012695,           0.0031938,           0.0031938,           0.0031938
                 277,            0.029827,           0.0021134,            0.001083,             0.66937,             0.59231,             0.65897,             0.36285,            0.040536,           0.0013062,           0.0012697,            0.003169,            0.003169,            0.003169
                 278,            0.030002,           0.0021138,           0.0011132,             0.67072,             0.59199,             0.65997,             0.36259,            0.040551,           0.0013066,           0.0012697,           0.0031443,           0.0031443,           0.0031443
                 279,            0.029737,           0.0021007,           0.0010832,             0.66537,             0.59318,             0.65981,             0.36256,            0.040564,           0.0013068,           0.0012689,           0.0031195,           0.0031195,           0.0031195
                 280,            0.029787,           0.0020907,           0.0010997,             0.67321,             0.58849,             0.66024,             0.36316,            0.040576,           0.0013071,           0.0012673,           0.0030948,           0.0030948,           0.0030948
                 281,            0.029648,           0.0020806,           0.0010735,              0.6715,             0.58933,              0.6599,             0.36343,            0.040588,           0.0013075,            0.001268,             0.00307,             0.00307,             0.00307
                 282,            0.029534,           0.0020841,           0.0010618,             0.67166,             0.58968,             0.66015,             0.36279,            0.040598,           0.0013078,           0.0012683,           0.0030452,           0.0030452,           0.0030452
                 283,            0.029733,           0.0020697,           0.0010596,             0.67063,             0.58921,             0.66034,               0.363,            0.040613,           0.0013082,           0.0012688,           0.0030205,           0.0030205,           0.0030205
                 284,            0.029542,           0.0020803,           0.0010717,             0.67453,             0.58772,             0.66078,             0.36284,            0.040623,           0.0013088,           0.0012689,           0.0029957,           0.0029957,           0.0029957
                 285,             0.02948,           0.0021264,           0.0010539,             0.67019,             0.59239,             0.66148,             0.36316,            0.040634,           0.0013091,           0.0012695,            0.002971,            0.002971,            0.002971
                 286,            0.029388,           0.0020533,           0.0010598,             0.66743,             0.59382,             0.66204,             0.36309,            0.040647,           0.0013096,           0.0012702,           0.0029462,           0.0029462,           0.0029462
                 287,            0.029388,           0.0020742,           0.0010479,             0.67586,             0.58584,             0.66286,             0.36326,             0.04066,           0.0013099,           0.0012706,           0.0029215,           0.0029215,           0.0029215
                 288,            0.029118,           0.0020669,           0.0010541,             0.67547,             0.58503,             0.66324,             0.36367,            0.040675,           0.0013103,           0.0012715,           0.0028967,           0.0028967,           0.0028967
                 289,            0.029247,           0.0020497,           0.0010781,             0.67477,              0.5909,             0.66326,             0.36305,            0.040686,           0.0013106,            0.001272,            0.002872,            0.002872,            0.002872
                 290,             0.02927,            0.002096,           0.0010329,             0.67128,             0.59335,              0.6636,             0.36316,              0.0407,           0.0013113,           0.0012725,           0.0028472,           0.0028472,           0.0028472
                 291,            0.029132,           0.0020808,           0.0010451,             0.67356,             0.59146,              0.6633,             0.36291,            0.040719,           0.0013119,           0.0012726,           0.0028225,           0.0028225,           0.0028225
                 292,            0.029075,           0.0020708,           0.0010192,             0.67158,             0.59083,             0.66322,             0.36285,            0.040732,           0.0013126,           0.0012731,           0.0027977,           0.0027977,           0.0027977
                 293,               0.029,           0.0020692,           0.0010462,             0.66933,             0.59067,             0.66301,             0.36259,            0.040748,           0.0013132,           0.0012739,            0.002773,            0.002773,            0.002773
                 294,            0.029101,           0.0020709,           0.0010416,             0.66802,             0.59166,             0.66329,             0.36291,            0.040765,           0.0013139,           0.0012748,           0.0027482,           0.0027482,           0.0027482
                 295,            0.028884,           0.0020447,           0.0010428,             0.66621,              0.5916,             0.66318,             0.36335,            0.040778,           0.0013145,           0.0012761,           0.0027235,           0.0027235,           0.0027235
                 296,            0.028928,           0.0020627,           0.0010219,             0.67026,             0.58841,              0.6631,             0.36284,            0.040791,           0.0013152,           0.0012771,           0.0026987,           0.0026987,           0.0026987
                 297,            0.028827,           0.0020324,           0.0010179,             0.66901,             0.58885,              0.6628,             0.36313,            0.040807,           0.0013159,           0.0012783,            0.002674,            0.002674,            0.002674
                 298,            0.028654,           0.0020605,           0.0010049,             0.66793,              0.5906,             0.66268,             0.36307,            0.040824,           0.0013167,           0.0012787,           0.0026492,           0.0026492,           0.0026492
                 299,            0.028711,           0.0020339,           0.0010332,             0.66864,             0.59064,             0.66323,             0.36305,            0.040838,           0.0013172,           0.0012795,           0.0026245,           0.0026245,           0.0026245
                 300,            0.028738,            0.002048,           0.0010417,             0.67311,             0.58889,             0.66352,             0.36354,            0.040851,           0.0013176,             0.00128,           0.0025997,           0.0025997,           0.0025997
                 301,            0.028527,           0.0020359,           0.0010261,             0.67339,             0.59027,             0.66363,             0.36348,            0.040866,           0.0013181,           0.0012802,            0.002575,            0.002575,            0.002575
                 302,             0.02857,           0.0020262,           0.0010233,             0.67442,             0.59079,             0.66356,             0.36355,            0.040882,           0.0013188,           0.0012809,           0.0025503,           0.0025503,           0.0025503
                 303,            0.028191,           0.0020211,           0.0010168,             0.67431,             0.59088,             0.66387,             0.36415,            0.040894,           0.0013193,           0.0012818,           0.0025255,           0.0025255,           0.0025255
                 304,            0.028454,           0.0020321,           0.0010064,             0.67517,             0.59173,             0.66445,             0.36444,            0.040915,           0.0013199,           0.0012815,           0.0025008,           0.0025008,           0.0025008
                 305,            0.028199,           0.0020237,          0.00098326,             0.67599,             0.59223,             0.66451,             0.36471,             0.04093,           0.0013205,            0.001282,            0.002476,            0.002476,            0.002476
                 306,            0.028194,           0.0019864,           0.0010217,             0.67518,              0.5924,              0.6641,             0.36481,            0.040945,           0.0013208,           0.0012825,           0.0024513,           0.0024513,           0.0024513
                 307,            0.028174,           0.0020183,           0.0010156,             0.67571,             0.59255,             0.66437,             0.36477,            0.040962,           0.0013211,           0.0012835,           0.0024265,           0.0024265,           0.0024265
                 308,            0.028316,           0.0020343,          0.00098984,             0.67566,             0.59095,             0.66427,             0.36611,            0.040974,           0.0013215,           0.0012836,           0.0024018,           0.0024018,           0.0024018
